depolarizing_noise,attack_intensity,qber,entropy,key_rate,channel_loss,ai_attack_likelihood,lagrangian_base,var_k_raw,neg_slope_raw,var_k_norm,neg_slope_norm,curvature_norm,precritical_gate,critical_instability_potential,lagrangian_predictive
0.14400000000000002,0.15000000000000002,0.10449600000000003,0.48308767198591174,0.033824656028176525,0.6128342245989306,0.2766502890173411,0.3540451711635552,0.0007845999146097902,3.588719998321292,0.31885053812762393,0.5816709647321313,0.2998492427447708,1.0,0.4360235991366932,0.7900687703002485
0.15,0.15000000000000002,0.10794000000000001,0.49367093599508116,0.012658128009837677,0.6336898395721925,0.2830491329479769,0.3677534531477436,0.0004588926016698625,3.5277546697231545,0.18648759738648496,0.5717895135413228,0.8912240732703804,1.0,0.6824195497828568,1.0501730029306005
0.156,0.15000000000000002,0.11138400000000002,0.5040764579411733,0.0,0.6545454545454545,0.2894479768786128,0.37969784540815477,0.00017444114355059243,2.109688001639611,0.07089046462663284,0.34194483151974525,1.0,0.0,0.0,0.37969784540815477
0.162,0.15000000000000002,0.11482800000000003,0.5143090677339186,0.0,0.6754010695187166,0.2958468208092486,0.389050092812927,2.5636512754149944e-05,0.0,0.010418323702522624,0.0,0.3851146285534822,0.0,0.0,0.389050092812927
0.168,0.15000000000000002,0.118272,0.524373300384306,0.0,0.6962566844919786,0.3022456647398844,0.3983434082178739,0.0,0.0,0.0,0.0,0.017081503086498508,0.0,0.0,0.3983434082178739
0.17400000000000002,0.15000000000000002,0.12171600000000003,0.5342734217242433,0.0,0.7171122994652408,0.3086445086705203,0.4075792846641634,0.0,0.0,0.0,0.0,0.008330466420755325,0.0,0.0,0.4075792846641634
0.18,0.15000000000000002,0.12516000000000002,0.5440134512122916,0.0,0.7379679144385026,0.3150433526011561,0.4167591289622916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167591289622916
0.0,0.2,0.02552,0.17140139200527638,0.6571972159894472,0.1122994652406417,0.15741535920726674,-0.009635223146097688,0.0008298242147819899,0.0,0.3557039053077927,0.0,0.10917912389164071,0.0,0.0,-0.009635223146097688
0.006,0.2,0.028999999999999998,0.1893518474613518,0.6212963050772964,0.13315508021390374,0.16388109000825765,0.009615174140858995,0.0015051149358933725,5.9834851520251435,0.6451670740591894,1.0,0.1646571387249712,0.0,0.0,0.009615174140858995
0.012,0.2,0.032479999999999995,0.20668038568648756,0.5866392286270249,0.15401069518716576,0.17034682080924857,0.028399133504610943,0.0023329072366071943,5.7761794083785825,1.0,0.9653536796065422,0.20846506850493518,0.0,0.0,0.028399133504610943
0.018000000000000002,0.2,0.035960000000000006,0.22345191264207814,0.5530961747158437,0.1748663101604278,0.17681255161023948,0.046765334416204035,0.0021888191523517396,5.590508985196861,0.9382366851135472,0.9343231984631435,0.18730779885237564,0.0,0.0,0.046765334416204035
0.024,0.2,0.039439999999999996,0.23971869254505657,0.5205626149098869,0.19572192513368986,0.1832782824112304,0.06475297503833799,0.0020618580315480252,5.422259967659476,0.8838148380673023,0.9062042989818871,0.1699551729236206,0.0,0.0,0.06475297503833799
0.03,0.2,0.04292,0.2555237145640676,0.48895257087186483,0.21657754010695185,0.1897440132122213,0.08239429724749638,0.001948750125191971,5.2683406730036735,0.8353311673146881,0.8804802784913027,0.1554624950341885,0.0,0.0,0.08239429724749638
0.036000000000000004,0.2,0.046400000000000004,0.2709029602628128,0.4581940794743744,0.23743315508021393,0.19620974401321223,0.09971628721645542,0.0018470588432448272,5.1264152329150665,0.7917412292530976,0.8567607510783248,0.14317504373096038,0.0,0.0,0.09971628721645542
0.042,0.2,0.04988,0.28588698696620946,0.4282260260675811,0.2582887700534759,0.20267547481420314,0.11674186293890305,0.0017549237460283476,4.994675567798887,0.7522475469622948,0.8347435384056082,0.13262440149121824,0.0,0.0,0.11674186293890305
0.048,0.2,0.053360000000000005,0.3005020671297419,0.39899586574051615,0.27914438502673794,0.20914120561519406,0.13349072875645251,0.0016708936859010915,4.871693387844157,0.7162280864330954,0.8141899351409447,0.12346641116271889,0.0,0.0,0.13349072875645251
0.054,0.2,0.056839999999999995,0.31477102924785283,0.37045794150429434,0.3,0.21560693641618497,0.14998000603993583,0.0015938160927797512,4.75632070603697,0.6831887988386877,0.7949080820276068,0.11544243682602082,0.0,0.0,0.14998000603993583
0.06,0.2,0.06032,0.3287138920800634,0.3425722158398732,0.32085561497326204,0.2220726672171759,0.16622470885899393,0.0015227611814627416,4.647620944070194,0.6527311320262058,0.7767414518438608,0.10835429714562596,0.0,0.0,0.16622470885899393
0.066,0.2,0.06380000000000001,0.3423483520509193,0.3153032958981614,0.34171122994652403,0.22853839801816683,0.182238109532036,0.0014569686651147297,4.544819990285291,0.6245291892675664,0.759560669879338,0.10204754367936077,0.0,0.0,0.182238109532036
0.07200000000000001,0.2,0.06728,0.3556901640074565,0.288619671985087,0.3625668449197861,0.23500412881915775,0.19803202419433902,0.0013958094199337649,4.4472706521790695,0.5983132968303213,0.7432575730005557,0.09640000791804827,0.0,0.0,0.19803202419433902
0.078,0.2,0.07076,0.3687534430000918,0.26249311399981645,0.38342245989304813,0.24146985962014866,0.21361703913371563,0.0013387573462609373,4.354426330878427,0.5738579422505996,0.7277408099533175,0.09131377395424786,0.0,0.0,0.21361703913371563
0.084,0.2,0.07424,0.3815509065616346,0.2368981868767308,0.4042780748663102,0.24793559042113955,0.22900269249977284,0.0012853683450186725,4.265821187180936,0.5509727625895731,0.712932526578953,0.0867094364856086,0.0,0.0,0.22900269249977284
0.09,0.2,0.07772,0.39409407146526476,0.21181185706947048,0.4251336898395721,0.25440132122213044,0.24419762187239558,0.00123526436110664,4.181054967876728,0.5294957046398108,0.6987658298878918,0.08252191851222501,1.0,0.4362142048464138,0.6804118267188094
0.096,0.2,0.0812,0.40639341517597655,0.1872131696480469,0.4459893048128342,0.2608670520231214,0.25920968535032957,0.0011881211007781704,4.099781236903925,0.5092877599822978,0.68518282117176,0.07869737528776849,1.0,0.42315424998921647,0.6823639353395461
0.10200000000000001,0.2,0.08468000000000002,0.418458509576869,0.16308298084626205,0.4668449197860963,0.2673327828241123,0.2740460618458991,0.0011436584564020976,4.021698133630806,0.49022886056341825,0.6721330514657732,0.0751908686763998,1.0,0.4108154509751282,0.6848615128210274
0.108,0.2,0.08815999999999999,0.4302981326780221,0.13940373464395583,0.4877005347593583,0.2737985136251032,0.28871333486666406,0.0011016329556244584,3.946541033717708,0.4722146420303411,0.6595722949829631,0.07196459694412365,1.0,0.3991291116775701,0.6878424465442341
0.114,0.2,0.09164000000000001,0.44192036266105805,0.1161592746778839,0.5085561497326203,0.28026424442609416,0.3032175630488411,0.001061831744383918,3.8740766610119866,0.4551538645523543,0.6474615650547381,0.06898653100191651,1.0,0.38803558761070367,0.6912531506595447
0.12,0.2,0.09512,0.4533326576187293,0.09333468476254136,0.5294117647058824,0.28672997522708504,0.31756433996199473,0.0010240677461837745,3.8040983192237605,0.4389663378442351,0.6357663172166881,0.06622935214253735,1.0,0.37748278948175734,0.6950471294437521
0.126,0.2,0.09860000000000001,0.4645419236101629,0.07091615277967422,0.5502673796791443,0.293195706028076,0.33175884515047005,0.0009881757333877674,3.7364219971445203,0.423581237128355,0.6244557982867072,0.06366961620983354,1.0,0.36742498058585316,0.6991838257363232
0.132,0.2,0.10208000000000002,0.47555457309651417,0.04889085380697167,0.5711229946524065,0.2996614368290669,0.3458058879601337,0.0009540091128593369,3.6708831621170894,0.4089357252998951,0.6135025104682776,0.0612870897794073,1.0,0.3578218018851502,0.7036276898452839
0.138,0.2,0.10556,0.48637657539881424,0.027246849202371526,0.5919786096256685,0.30612716763005776,0.3597099453817588,0.0007028080323395137,3.6073341007666873,0.3012584561063067,0.6028817669156854,0.45589801741997277,1.0,0.5142539984218993,0.8739639438036582
0.14400000000000002,0.2,0.10904000000000003,0.49701350049457854,0.0059729990108429165,0.6128342245989306,0.31259289843104876,0.3734751948984822,0.00036398992347308424,3.5456416985880983,0.15602417351254994,0.5925713206437985,1.0,1.0,0.7323798569225319,1.1058550518210142
0.15,0.2,0.11252000000000001,0.507470557217302,0.0,0.6336898395721925,0.31905862923203965,0.38411732024850415,0.00011147116911570057,0.9954998351404898,0.047782083816506955,0.1663745810087884,0.7415135047004587,0.0,0.0,0.38411732024850415
0.156,0.2,0.116,0.5177526267252631,0.0,0.6545454545454545,0.32552436003303054,0.3935036002711907,5.708274749364872e-06,0.0,0.0024468502903984128,0.0,0.17562991356866633,0.0,0.0,0.3935036002711907
0.162,0.2,0.11948000000000002,0.527864291949908,0.0,0.6754010695187166,0.3319900908340215,0.40283023879471647,0.0,0.0,0.0,0.0,0.016185423015496785,0.0,0.0,0.40283023879471647
0.168,0.2,0.12296,0.5378098636098383,0.0,0.6962566844919786,0.3384558216350124,0.4120987445705922,0.0,0.0,0.0,0.0,0.015429345833041183,0.0,0.0,0.4120987445705922
0.17400000000000002,0.2,0.12644000000000002,0.5475934032768025,0.0,0.7171122994652408,0.34492155243600336,0.4213105391489299,0.0,0.0,0.0,0.0,0.007531205274197838,0.0,0.0,0.4213105391489299
0.18,0.2,0.12992,0.5572187438996905,0.0,0.7379679144385026,0.3513872832369942,0.4304669640618407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4304669640618407
0.0,0.25,0.0292,0.19036389435903225,0.6192722112819355,0.1122994652406417,0.19175268373245252,0.013170984750515646,0.000787923914188121,0.0,0.35431499681426254,0.0,0.08449570607970215,0.0,0.0,0.013170984750515646
0.006,0.25,0.032715999999999995,0.20783472382754647,0.584330552344907,0.13315508021390374,0.19828530140379852,0.032078384264390206,0.0014320813874098923,5.823609822838082,0.6439808502839202,1.0,0.12845624505532233,0.0,0.0,0.032078384264390206
0.012,0.25,0.036232,0.224740915745822,0.550518168508356,0.15401069518716576,0.20481791907514452,0.05056230561558578,0.002223794988280338,5.635397306091842,1.0,0.967681125200363,0.1640998009297378,0.0,0.0,0.05056230561558578
0.018000000000000002,0.25,0.039748000000000006,0.24113558319539768,0.5177288336092046,0.1748663101604278,0.2113505367464905,0.06866258361525643,0.00209412324447215,5.46488914985856,0.9416889845999412,0.9384023511374765,0.14889107365832474,0.0,0.0,0.06866258361525643
0.024,0.25,0.043264,0.25706238944145754,0.4858752211170849,0.19572192513368986,0.2178831544178365,0.08641196571229026,0.0019786415508673766,5.308935415353286,0.8897589756677441,0.911622786700711,0.13619499131119633,0.0,0.0,0.08641196571229026
0.03,0.25,0.046779999999999995,0.2725578634971023,0.45488427300579537,0.21657754010695185,0.2244157720891825,0.10383784866651273,0.0018748479871493293,5.16515801854826,0.8430849053217583,0.8869340796652252,0.12543506417846165,0.0,0.0,0.10383784866651273
0.036000000000000004,0.25,0.050296,0.28765301558035294,0.4246939688392941,0.23743315508021393,0.2309483897605285,0.1209634901414396,0.0017808335611629803,5.031717361083539,0.8008083346478355,0.8640203437653001,0.11619918570237321,0.0,0.0,0.1209634901414396
0.042,0.25,0.053812,0.30237449866537824,0.3952510026692435,0.2582887700534759,0.2374810074318745,0.13780887986769746,0.0016951101326471252,4.9071610283417675,0.7622600741437747,0.8426321779144036,0.10818478242115043,0.0,0.0,0.13780887986769746
0.048,0.25,0.057328,0.3167454651915406,0.36650906961691876,0.27914438502673794,0.24401362510322047,0.15439138217480816,0.0016164963499312325,4.79032217538746,0.7269088915346779,0.8225692175670074,0.10116460415369018,0.0,0.0,0.15439138217480816
0.054,0.25,0.060843999999999995,0.3307862128363812,0.3384275743272376,0.3,0.2505462427745665,0.17072622032092752,0.0015440396305990089,4.680249214946865,0.6943264279019783,0.8036680611040642,0.09496460883453123,0.0,0.0,0.17072622032092752
0.06,0.25,0.06436,0.3445146805418358,0.31097063891632837,0.32085561497326204,0.25707886044591244,0.18682684851250736,0.0014769613493689486,4.576155901818203,0.6641625496741872,0.7857936985874606,0.08944922160955177,0.0,0.0,0.18682684851250736
0.066,0.25,0.06787599999999999,0.3579468358408549,0.2841063283182902,0.34171122994652403,0.26361147811725844,0.20270524239926063,0.001414617430196644,4.477385099673025,0.6361276276148857,0.7688332899835335,0.0845112456241161,0.0,0.0,0.20270524239926063
0.07200000000000001,0.25,0.071392,0.3710969817258314,0.2578060365483372,0.3625668449197861,0.27014409578860443,0.21837212922548183,0.0013564694362400097,4.383381961658824,0.6099795365079801,0.7526915598755933,0.08006479489229748,0.0,0.0,0.21837212922548183
0.078,0.25,0.074908,0.3839780029268408,0.23204399414631838,0.38342245989304813,0.2766767134599505,0.23383717253872788,0.0013020629808538776,4.293673733669814,0.585513946976184,0.737287329386592,0.07604024189594698,0.0,0.0,0.23383717253872788
0.084,0.25,0.078424,0.39660156585535644,0.20679686828928712,0.4042780748663102,0.2832093311312964,0.24910912214760345,0.0012510113490905273,4.207854309505207,0.562556960368876,0.7225508640712038,0.0723805393548735,1.0,0.4498504650279045,0.6989595871755079
0.09,0.25,0.08193999999999999,0.40897828262380603,0.18204343475238793,0.4251336898395721,0.28974194880264237,0.2641959371364295,0.0012029828953605513,4.125572256149869,0.5409594417203083,0.7084218176792809,0.06903849852204674,1.0,0.43638159916691555,0.7005775363033451
0.096,0.25,0.08545599999999999,0.42111784686442383,0.15776430627115234,0.4459893048128342,0.2962745664739884,0.27910488772938186,0.0011576912225110896,4.046521413539262,0.5205926034604174,0.6948476179963627,0.06597474554279928,1.0,0.4236490693814545,0.7027539571108363
0.10200000000000001,0.25,0.08897200000000001,0.43302914715986135,0.1339417056802773,0.4668449197860963,0.3028071841453345,0.29384264036344887,0.0011148874398025613,3.9704334318125034,0.5013445239683287,0.6817821853795744,0.06315616645562362,1.0,0.4115833222305992,0.705425962594048
0.108,0.25,0.092488,0.44472036251696223,0.11055927496607554,0.4877005347593583,0.3093398018166804,0.3084153292937634,0.0010743539954397436,3.8970717857002994,0.48311737417420036,0.6691849049394414,0.06055470962466081,1.0,0.4001239072551329,0.7085392365488963
0.114,0.25,0.09600400000000002,0.45619904330238303,0.08760191339523393,0.5085561497326203,0.31587241948802647,0.322828617295318,0.0010358997161558328,3.8262269284735977,0.46582518695075154,0.6570197944011505,0.058146453204624506,1.0,0.38921798035542043,0.7120465976507384
0.12,0.25,0.09952000000000001,0.4674721803061813,0.06505563938763737,0.5294117647058824,0.3224050371593724,0.3370877474606556,0.0009993557824023573,3.757712334599433,0.44939204722965925,0.6452548245699858,0.055910871588041415,1.0,0.3788190996953972,0.7159068471560528
0.126,0.25,0.10303600000000002,0.47854626403341294,0.042907471933174124,0.5502673796791443,0.32893765483071846,0.35119758766856823,0.0009603664172428986,3.691361242410537,0.4318592416585804,0.6338613599994902,0.059377758827548005,1.0,0.3709980219941242,0.7221956096626925
0.132,0.25,0.10655200000000002,0.48942733589314835,0.021145328213703296,0.5711229946524065,0.3354702725020644,0.36516266897585864,0.0006373228874576367,3.6270239532451347,0.2865924650502423,0.622813695213794,0.5392334553638735,1.0,0.5567681990136597,0.9219308679895184
0.138,0.25,0.11006800000000001,0.5001210326233256,0.0,0.5919786096256685,0.34200289017341046,0.3789388058866503,0.00029352476232603956,3.5242213689505464,0.13199272589107794,0.6051609699416727,1.0,0.0,0.0,0.3789388058866503
0.14400000000000002,0.25,0.11358400000000003,0.510632625032994,0.0,0.6128342245989306,0.34853550784475645,0.3884221406425231,7.153998484243786e-05,0.0,0.03217022487210468,0.0,0.5004747753998454,0.0,0.0,0.3884221406425231
0.15,0.25,0.11710000000000001,0.5209670519423737,0.0,0.6336898395721925,0.3550681255161024,0.39784346747329485,0.0,0.0,0.0,0.0,0.01513396581712492,0.0,0.0,0.39784346747329485
0.156,0.25,0.12061600000000001,0.5311289500423604,0.0,0.6545454545454545,0.3616007431874484,0.4072044092207791,0.0,0.0,0.0,0.0,0.014433438891067676,0.0,0.0,0.4072044092207791
0.162,0.25,0.12413200000000002,0.54112268026875,0.0,0.6754010695187166,0.3681333608587944,0.4165064922125044,0.0,0.0,0.0,0.0,0.013773501389105205,0.0,0.0,0.4165064922125044
0.168,0.25,0.127648,0.550952351185191,0.0,0.6962566844919786,0.3746659785301404,0.4257511544457476,0.0,0.0,0.0,0.0,0.01315080202942463,0.0,0.0,0.4257511544457476
0.17400000000000002,0.25,0.13116400000000006,0.5606218397871467,0.0,0.7171122994652408,0.3811985962014865,0.4349397528689211,0.0,0.0,0.0,0.0,0.0064241835493578725,0.0,0.0,0.4349397528689211
0.18,0.25,0.13468,0.570134810072777,0.0,0.7379679144385026,0.3877312138728323,0.4440735698813806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4440735698813806
0.0,0.30000000000000004,0.03288,0.20863539462043473,0.5827292107591305,0.1122994652406417,0.22609000825763834,0.03545894107786396,0.0007519577860553751,0.0,0.35319273284181735,0.0,0.08786973599280681,0.0,0.0,0.03545894107786396
0.006,0.30000000000000004,0.036432,0.22568676081136327,0.5486264783772734,0.13315508021390374,0.23268951279933942,0.05406846485113803,0.0013690011736593312,5.683788730309521,0.6430165027279703,1.0,0.1345411233054576,0.0,0.0,0.05406846485113803
0.012,0.30000000000000004,0.039984000000000006,0.24221882487280522,0.5155623502543896,0.15401069518716576,0.2392890173410405,0.07228851202729716,0.0021290296094289987,5.51068802048064,1.0,0.9695448374240585,0.17318014323194886,0.0,0.0,0.07228851202729716
0.018000000000000002,0.30000000000000004,0.04353600000000001,0.258276094567811,0.48344781086437805,0.1748663101604278,0.24588852188274157,0.09015246342862918,0.0020108860774871646,5.352423231668585,0.944508272022802,0.941699891680722,0.15838768222073002,0.0,0.0,0.09015246342862918
0.024,0.30000000000000004,0.047088,0.2738957764984624,0.45220844700307516,0.19572192513368986,0.2524880264244426,0.10768822400669542,0.001904750519821639,5.206560643550482,0.8946566601920061,0.9160369764952451,0.1458595406659701,0.0,0.0,0.10768822400669542
0.03,0.30000000000000004,0.05064,0.2891094354139182,0.4217811291721636,0.21657754010695185,0.2590875309661437,0.12491946732336492,0.0018086544088236865,5.071219638485263,0.8495205519047543,0.892225217915357,0.13511208368302505,0.0,0.0,0.12491946732336492
0.036000000000000004,0.30000000000000004,0.054192000000000004,0.303944185700568,0.39211162859886395,0.23743315508021393,0.2656870355078448,0.14186652916843,0.0017210647007128682,4.944916762216603,0.8083798802471582,0.870003618510169,0.12579064162627507,0.0,0.0,0.14186652916843
0.042,0.30000000000000004,0.057744000000000004,0.3184235691770934,0.3631528616458132,0.2582887700534759,0.2722865400495459,0.15854706590590173,0.001640765422141799,4.826461158841797,0.7706635055121891,0.849162660305103,0.11762910694039572,0.0,0.0,0.15854706590590173
0.048,0.30000000000000004,0.061296,0.33256821611670145,0.3348635677665971,0.27914438502673794,0.27888604459124694,0.17497655024068542,0.0015667767903066194,4.714882313202682,0.7359112261133961,0.8295315918517479,0.11042385690357462,0.0,0.0,0.17497655024068542
0.054,0.30000000000000004,0.064848,0.34639635255592444,0.30720729488815113,0.3,0.285485549132948,0.1911686517001803,0.0014982984604826506,4.609378813074328,0.7037471220912194,0.8109694134995261,0.10401639560332973,0.0,0.0,0.1911686517001803
0.06,0.30000000000000004,0.06839999999999999,0.3599241961364111,0.28015160772717784,0.32085561497326204,0.2920850536746491,0.20713553351562297,0.0014346687664115291,4.509281193495549,0.6738604104225231,0.7933583402650485,0.09828148763416664,0.0,0.0,0.20713553351562297
0.066,0.30000000000000004,0.071952,0.3731662695130039,0.2536674609739922,0.34171122994652403,0.29868455821635015,0.22288808767814527,0.0013753348465440182,4.414024458864274,0.6459914133899153,0.776598967397562,0.09311885488094974,0.0,0.0,0.22288808767814527
0.07200000000000001,0.30000000000000004,0.075504,0.386135651732595,0.22772869653480998,0.3625668449197861,0.3052840627580512,0.23843612347291626,0.0013198303538256011,4.323127406530362,0.6199210889225617,0.7606066325929285,0.08844724592640225,0.0,0.0,0.23843612347291626
0.078,0.30000000000000004,0.07905600000000002,0.3988441822112313,0.2023116355775374,0.38342245989304813,0.3118835672997523,0.2537885204619712,0.001267758557731863,4.236176826212104,0.5954630936635368,0.7453086360550588,0.08420012205763501,1.0,0.474104734627573,0.7278932550895443
0.084,0.30000000000000004,0.082608,0.41130262798275924,0.17739474403448152,0.4042780748663102,0.3184830718414534,0.26895335392069486,0.0012187793508800545,4.152815257175975,0.5724576800070567,0.7306420865065872,0.08032246750023986,1.0,0.4597140477045659,0.7286674016252608
0.09,0.30000000000000004,0.08616,0.42352082213180087,0.15295835573639827,0.4251336898395721,0.3250825763831544,0.28393799866255365,0.0011725991294604082,4.072731383013882,0.5507669429618204,0.7165522112557646,0.07676839593464255,1.0,0.4461182913806878,0.7300562900432415
0.096,0.30000000000000004,0.089712,0.4355077793621064,0.12898444127578723,0.4459893048128342,0.3316820809248555,0.2987492157153605,0.0011289628201518564,3.9956524101018354,0.5302710752128252,0.7029910152702394,0.07349933041340338,1.0,0.43324184611226235,0.7319910618276229
0.10200000000000001,0.30000000000000004,0.09326400000000001,0.4472717932346385,0.10545641353072299,0.4668449197860963,0.3382815854665566,0.3133932252498373,0.001087647531763262,3.921337957510703,0.5108653853127796,0.6899162061741798,0.07048260242080477,1.0,0.4210190479221292,0.7344122731719664
0.108,0.30000000000000004,0.096816,0.4588205185715819,0.0823589628568362,0.4877005347593583,0.3448810900082577,0.32787576838262256,0.001048457451675355,3.849575112314472,0.4924579005533648,0.6772903242842448,0.06769036153034444,1.0,0.4093925432441234,0.737268311626746
0.114,0.30000000000000004,0.10036800000000001,0.47016104175148943,0.059677916497021144,0.5085561497326203,0.3514805945499587,0.3422021598976308,0.0010112197066398034,3.780174393302505,0.4749674227926827,0.6650800324692309,0.06509871811844713,1.0,0.3983119667774318,0.7405141266750626
0.12,0.30000000000000004,0.10392000000000001,0.4812999410411547,0.0374001179176906,0.5294117647058824,0.35808009909165983,0.3563773334949574,0.000876551806424645,3.712966429888429,0.4117142394556618,0.6532555318406834,0.21980392617544756,1.0,0.4499786064494104,0.8063559399443678
0.126,0.30000000000000004,0.10747200000000001,0.49224333866910785,0.01551332266178429,0.5502673796791443,0.3646796036333609,0.37040588084599996,0.0005331045960051626,3.647799209317715,0.25039792478421197,0.6417900774294029,0.7716493824079582,1.0,0.6660009881072741,1.0364068689532742
0.132,0.30000000000000004,0.11102400000000003,0.5029969460070614,0.0,0.5711229946524065,0.37127910817506204,0.3830933070767183,0.00021589311229485353,2.585553776964046,0.10140446677618335,0.4548996980088746,1.0,0.0,0.0,0.3830933070767183
0.138,0.30000000000000004,0.11457600000000001,0.5135661029630085,0.0,0.5919786096256685,0.37787861271676304,0.39261351114137744,3.8506108801380794e-05,0.0,0.01808622511910863,0.0,0.42536580837810334,0.0,0.0,0.39261351114137744
0.14400000000000002,0.30000000000000004,0.11812800000000004,0.5239558124841223,0.0,0.6128342245989306,0.38447811725846415,0.4020709086038449,0.0,0.0,0.0,0.0,0.01785478352926722,0.0,0.0,0.4020709086038449
0.15,0.30000000000000004,0.12168000000000001,0.5341707709053728,0.0,0.6336898395721925,0.3910776218001652,0.4114671431813603,0.0,0.0,0.0,0.0,0.01704330662228557,0.0,0.0,0.4114671431813603
0.156,0.30000000000000004,0.125232,0.5442153947507508,0.0,0.6545454545454545,0.39767712634186625,0.42080376065732017,0.0,0.0,0.0,0.0,0.016278933309874725,0.0,0.0,0.42080376065732017
0.162,0.30000000000000004,0.128784,0.5540938444905894,0.0,0.6754010695187166,0.40427663088356736,0.43008221719634143,0.0,0.0,0.0,0.0,0.015557769642940424,0.0,0.0,0.43008221719634143
0.168,0.30000000000000004,0.132336,0.563810045675081,0.0,0.6962566844919786,0.4108761354252684,0.43930388674099113,0.0,0.0,0.0,0.0,0.014876340993831816,0.0,0.0,0.43930388674099113
0.17400000000000002,0.30000000000000004,0.13588800000000004,0.5733677077963646,0.0,0.7171122994652408,0.41747563996696957,0.44847006761351815,0.0,0.0,0.0,0.0,0.007272575220446126,0.0,0.0,0.44847006761351815
0.18,0.30000000000000004,0.13944,0.5827703411762487,0.0,0.7379679144385026,0.4240751445086705,0.4575819884265552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4575819884265552
0.0,0.35000000000000003,0.03656,0.22629123839694906,0.5474175232061018,0.1122994652406417,0.26042733278282415,0.05728515504154619,0.0007205906703734796,0.0,0.35226972698251563,0.0,0.08829924257657869,0.0,0.0,0.05728515504154619
0.006,0.35000000000000003,0.040148,0.24297035254930704,0.5140592949013859,0.13315508021390374,0.2670937241948803,0.07563221150348108,0.0013137018542669038,5.559704717452651,0.6422195187444917,1.0,0.1360717102118866,0.0,0.0,0.07563221150348108
0.012,0.35000000000000003,0.043736,0.2591668886317714,0.4816662227364572,0.15401069518716576,0.2737601156069364,0.09361733441299577,0.002045565131429091,5.398845360821451,1.0,0.9710669244490194,0.17629580314725093,0.0,0.0,0.09361733441299577
0.018000000000000002,0.35000000000000003,0.047324000000000005,0.27491886568704876,0.4501622686259025,0.1748663101604278,0.28042650701899263,0.11126903805212028,0.0019368370993225886,5.250659018425787,0.9468469468725536,0.9444132890625057,0.16231232706480492,0.0,0.0,0.11126903805212028
0.024,0.35000000000000003,0.050912000000000006,0.29025850802136455,0.4194829839572709,0.19572192513368986,0.28709289843104874,0.12861149065052357,0.0018384482601183651,5.113214111438596,0.8987483370104045,0.9196916691254373,0.15032607065821005,0.0,0.0,0.12861149065052357
0.03,0.35000000000000003,0.05449999999999999,0.3052134748252451,0.38957305034950984,0.21657754010695185,0.2937592898431049,0.14566543660110037,0.0017488122361680157,4.984988934626846,0.8549286499356022,0.896628362110366,0.13993742606634207,0.0,0.0,0.14566543660110037
0.036000000000000004,0.35000000000000003,0.058088,0.31980776461393934,0.3603844707721213,0.23743315508021393,0.30042568125516106,0.16244887479028758,0.0016666722279598193,4.864763262898082,0.8147734835484968,0.8750038914165611,0.13084699663221086,0.0,0.0,0.16244887479028758
0.042,0.35000000000000003,0.06167600000000001,0.33406239537988014,0.3318752092402397,0.2582887700534759,0.3070920726672172,0.1789775687124096,0.001591016586842122,4.751543588646935,0.7777882808016929,0.8546395591354354,0.12282596994730809,0.0,0.0,0.1789775687124096
0.048,0.35000000000000003,0.065264,0.34799592596020323,0.30400814807959353,0.27914438502673794,0.3137584640792734,0.19526543749531836,0.0015210196746228294,4.644510193441032,0.743569418178438,0.8353879260640046,0.1156964350693159,0.0,0.0,0.19526543749531836
0.054,0.35000000000000003,0.06885200000000001,0.3616248624221692,0.27675027515566164,0.3,0.3204248554913295,0.21132486068945922,0.0014559994520248482,4.542978820655317,0.7117834722806625,0.817125917927674,0.10931794953931367,0.0,0.0,0.21132486068945922
0.06,0.35000000000000003,0.07243999999999999,0.37496397952099136,0.25007204095801727,0.32085561497326204,0.32709124690338565,0.22716691936124234,0.0013953864347274012,4.446372366274063,0.6821520436030036,0.7997497335274497,0.10357815375405832,0.0,0.0,0.22716691936124234
0.066,0.35000000000000003,0.076028,0.38802657832230647,0.22394684335538706,0.34171122994652403,0.3337576383154418,0.24280158930989515,0.001338700556772059,4.354199600438365,0.6544404459205871,0.7831710174768733,0.09838607600073336,0.0,0.0,0.24280158930989515
0.07200000000000001,0.35000000000000003,0.079616,0.40082469509069285,0.1983506098186143,0.3625668449197861,0.34042402972749797,0.2582378977338513,0.0012855336490569802,4.266038922795456,0.6284491406826381,0.7673139383470841,0.0936672681136062,1.0,0.4969850147998516,0.7552229125337029
0.078,0.35000000000000003,0.083204,0.41336927245091526,0.17326145509816948,0.38342245989304813,0.34709042113955413,0.2734840516016846,0.0012355359789748821,4.181525786740809,0.6040071567468012,0.7521129267197311,0.08936021253672453,1.0,0.481716489145662,0.7552005407473465
0.084,0.35000000000000003,0.08679200000000001,0.42567030097353714,0.14865939805292572,0.4042780748663102,0.3537568125516103,0.2885475438413175,0.0011884057759375584,4.100342840873957,0.5809669698013006,0.7375109019733433,0.08541362885720609,1.0,0.46729852445106124,0.7558460682923787
